stfips,areatype,area,maparea,areaname,Stateabbrv,periodid,PeriodString,matoccode,estoccprj,projoccprj,grrate,nchg,pchg,aopeng,aopenr,aopent,exits,annualexits,transfers,annualtransfers,change,annualchange,openings,annualopenings,growcode,growdesc,suppress,estyear,projyear,codetype,occcode,codeTitle,codelevel,inDemand,regionalInDemand,green,regionalGreen,DemandRank,Timeperiod,Fullperiod,Sortperiod,Rank,SortOcc
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,472000,8042,8967,1.0947,925,11.5021,,,,2761,276,6695,670,925,92,10381,1038,GG,Growing,0,2018,2028,14,472000,Construction Trades Workers,3,,,,,,2018-2028,20180020280005,2018202818,1620,Construction Trades Workers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,472000,17627,19465,0.9968,1838,10.4272,,,,5792,579,14332,1433,1838,184,21962,2196,GG,Growing,0,2018,2028,14,472000,Construction Trades Workers,3,,,,,,2018-2028,20180020280005,2018202818,1621,Construction Trades Workers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,472000,17627,19465,0.9968,1838,10.4272,,,,5792,579,14332,1433,1838,184,21962,2196,GG,Growing,0,2018,2028,14,472000,Construction Trades Workers,3,,,,,,2018-2028,20180020280005,2018202818,1622,Construction Trades Workers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,472000,3859,4257,0.9864,398,10.3136,,,,1290,129,3143,314,398,40,4831,483,GG,Growing,0,2018,2028,14,472000,Construction Trades Workers,3,,,,,,2018-2028,20180020280005,2018202818,1623,Construction Trades Workers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,472000,3379,3747,1.0391,368,10.8908,,,,1145,114,2810,281,368,37,4323,432,GG,Growing,0,2018,2028,14,472000,Construction Trades Workers,3,,,,,,2018-2028,20180020280005,2018202818,1624,Construction Trades Workers
00,00,000000,0000000000,United States,US,18,20180020280005,475041,15100,15300,,200,1.2000,,,,5000,500,14000,1400,200,20,19000,1900,SS,Stable,0,2018,2028,14,475041,Continuous Mining Machine Operators,6,0,0,1,0,,2018-2028,20180020280005,2018202818,1625,Continuous Mining Machine Operators
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,475041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,475041,Continuous Mining Machine Operators,6,0,0,1,0,,2018-2028,20180020280005,2018202818,s;1626,Continuous Mining Machine Operators
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,475041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,475041,Continuous Mining Machine Operators,6,0,0,1,0,,2018-2028,20180020280005,2018202818,s;1627,Continuous Mining Machine Operators
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,475041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,475041,Continuous Mining Machine Operators,6,0,0,1,0,,2018-2028,20180020280005,2018202818,s;1628,Continuous Mining Machine Operators
35,15,000005,3515000005,Central Region,NM,18,20180020280005,475041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,475041,Continuous Mining Machine Operators,6,0,0,1,0,,2018-2028,20180020280005,2018202818,s;1629,Continuous Mining Machine Operators
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,475041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,475041,Continuous Mining Machine Operators,6,0,0,1,0,,2018-2028,20180020280005,2018202818,s;1630,Continuous Mining Machine Operators
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,475041,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,475041,Continuous Mining Machine Operators,6,0,0,1,0,,2018-2028,20180020280005,2018202818,s;1631,Continuous Mining Machine Operators
00,00,000000,0000000000,United States,US,18,20180020280005,499010,75500,78500,,3100,4.1000,,,,19000,1900,46000,4600,3100,310,69000,6900,SS,Stable,0,2018,2028,14,499010,Control and Valve Installers and Repairers,5,,,,,,2018-2028,20180020280005,2018202818,1632,Control and Valve Installers and Repairers
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,499012,116,114,-0.1738,-2,-1.7241,,,,29,3,69,7,-2,0,96,10,DD,Declining,0,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1633,"Control and Valve Installers and Repairers, Except Mechanical Door"
00,00,000000,0000000000,United States,US,18,20180020280005,499012,52500,53300,,800,1.6000,,,,13000,1300,32000,3200,800,80,46000,4600,SS,Stable,0,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1634,"Control and Valve Installers and Repairers, Except Mechanical Door"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,499012,355,351,-0.1133,-4,-1.1268,,,,89,9,213,21,-4,0,298,30,DD,Declining,0,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1635,"Control and Valve Installers and Repairers, Except Mechanical Door"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,499012,629,633,0.0634,4,0.6359,,,,159,16,380,38,4,0,543,54,SS,Stable,0,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1636,"Control and Valve Installers and Repairers, Except Mechanical Door"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,499012,106,104,-0.1903,-2,-1.8868,,,,26,3,63,6,-2,0,87,9,DD,Declining,0,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1637,"Control and Valve Installers and Repairers, Except Mechanical Door"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,499012,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1638,"Control and Valve Installers and Repairers, Except Mechanical Door"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,499012,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1639,"Control and Valve Installers and Repairers, Except Mechanical Door"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,499012,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1640,"Control and Valve Installers and Repairers, Except Mechanical Door"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,499012,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1641,"Control and Valve Installers and Repairers, Except Mechanical Door"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,499012,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,499012,"Control and Valve Installers and Repairers, Except Mechanical Door",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1642,"Control and Valve Installers and Repairers, Except Mechanical Door"
00,00,000000,0000000000,United States,US,18,20180020280005,537011,22900,22600,,-300,-1.3000,,,,8000,800,19000,1900,-300,-30,27000,2700,DD,Declining,0,2018,2028,14,537011,Conveyor Operators and Tenders,6,0,0,0,0,,2018-2028,20180020280005,2018202818,1643,Conveyor Operators and Tenders
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,537011,105,106,0.0948,1,0.9524,,,,35,4,90,9,1,0,126,13,SS,Stable,0,2018,2028,14,537011,Conveyor Operators and Tenders,6,0,0,0,0,,2018-2028,20180020280005,2018202818,1644,Conveyor Operators and Tenders
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,537011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537011,Conveyor Operators and Tenders,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1645,Conveyor Operators and Tenders
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,537011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537011,Conveyor Operators and Tenders,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1646,Conveyor Operators and Tenders
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,537011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537011,Conveyor Operators and Tenders,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1647,Conveyor Operators and Tenders
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,537011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537011,Conveyor Operators and Tenders,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1648,Conveyor Operators and Tenders
35,15,000005,3515000005,Central Region,NM,18,20180020280005,537011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537011,Conveyor Operators and Tenders,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1649,Conveyor Operators and Tenders
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,537011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,537011,Conveyor Operators and Tenders,6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1650,Conveyor Operators and Tenders
00,00,000000,0000000000,United States,US,18,20180020280005,352010,2492100,2774100,,282000,11.3000,,,,1398000,139800,2327000,232700,282000,28200,4007000,400700,GG,Growing,0,2018,2028,14,352010,Cooks,5,,,,,,2018-2028,20180020280005,2018202818,1651,Cooks
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,352000,5036,5618,1.0996,582,11.5568,,,,3067,307,4841,484,582,58,8490,849,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1652,Cooks and Food Preparation Workers
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,352000,1531,1722,1.1826,191,12.4755,,,,928,93,1474,147,191,19,2593,259,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1653,Cooks and Food Preparation Workers
35,15,000005,3515000005,Central Region,NM,18,20180020280005,352000,8762,9809,1.1352,1047,11.9493,,,,5438,544,8491,849,1047,105,14976,1498,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1654,Cooks and Food Preparation Workers
00,00,000000,0000000000,United States,US,18,20180020280005,352000,3334200,3685300,,351100,10.5000,,,,2040000,204000,3201000,320100,351100,35110,5592000,559200,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1655,Cooks and Food Preparation Workers
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,352000,1896,2159,1.3075,263,13.8713,,,,1138,114,1827,183,263,26,3228,323,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1656,Cooks and Food Preparation Workers
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,352000,3116,3475,1.0964,359,11.5212,,,,1885,188,2987,299,359,36,5231,523,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1657,Cooks and Food Preparation Workers
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,352000,19296,21556,1.1137,2260,11.7123,,,,11818,1182,18597,1860,2260,226,32675,3268,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1658,Cooks and Food Preparation Workers
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,352000,8762,9809,1.1352,1047,11.9493,,,,5438,544,8491,849,1047,105,14976,1498,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1659,Cooks and Food Preparation Workers
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,352000,2299,2579,1.1559,280,12.1792,,,,1382,138,2206,221,280,28,3868,387,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1660,Cooks and Food Preparation Workers
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,352000,1163,1280,0.9632,117,10.0602,,,,721,72,1120,112,117,12,1958,196,GG,Growing,0,2018,2028,14,352000,Cooks and Food Preparation Workers,3,,,,,,2018-2028,20180020280005,2018202818,1661,Cooks and Food Preparation Workers
00,00,000000,0000000000,United States,US,18,20180020280005,352019,23300,24700,,1400,5.9000,,,,13000,1300,21000,2100,1400,140,35000,3500,GG,Growing,0,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1662,"Cooks, All Other"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,352019,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1663,"Cooks, All Other"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,352019,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1664,"Cooks, All Other"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,352019,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1665,"Cooks, All Other"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,352019,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1666,"Cooks, All Other"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,352019,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1667,"Cooks, All Other"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,352019,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1668,"Cooks, All Other"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,352019,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1669,"Cooks, All Other"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,352019,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352019,"Cooks, All Other",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1670,"Cooks, All Other"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,352011,599,551,-0.8318,-48,-8.0134,,,,305,30,508,51,-48,-5,765,76,DD,Declining,0,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1671,"Cooks, Fast Food"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,352011,140,127,-0.9698,-13,-9.2857,,,,71,7,118,12,-13,-1,176,18,DD,Declining,0,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1672,"Cooks, Fast Food"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,352011,1003,917,-0.8924,-86,-8.5743,,,,510,51,848,85,-86,-9,1272,127,DD,Declining,0,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1673,"Cooks, Fast Food"
00,00,000000,0000000000,United States,US,18,20180020280005,352011,491300,453200,,-38100,-7.7000,,,,251000,25100,417000,41700,-38100,-3810,630000,63000,DD,Declining,0,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1674,"Cooks, Fast Food"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,352011,482,440,-0.9076,-42,-8.7137,,,,245,24,407,41,-42,-4,610,61,DD,Declining,0,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1675,"Cooks, Fast Food"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,352011,2294,2098,-0.8891,-196,-8.5440,,,,1166,117,1941,194,-196,-20,2911,291,DD,Declining,0,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1676,"Cooks, Fast Food"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,352011,1003,917,-0.8924,-86,-8.5743,,,,510,51,848,85,-86,-9,1272,127,DD,Declining,0,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1677,"Cooks, Fast Food"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,352011,213,194,-0.9300,-19,-8.9202,,,,108,11,180,18,-19,-2,269,27,DD,Declining,0,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1678,"Cooks, Fast Food"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,352011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1679,"Cooks, Fast Food"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,352011,s;,s;,s;,s;,s;,s;,s;,s;,,s;,,s;,,s;,,s;,s;99,s;N/A,1,2018,2028,14,352011,"Cooks, Fast Food",6,0,0,0,0,,2018-2028,20180020280005,2018202818,s;1680,"Cooks, Fast Food"
35,15,000015,3515000015,Northern Region,NM,18,20180020280005,352012,681,659,-0.3278,-22,-3.2305,,,,356,36,592,59,-22,-2,926,93,DD,Declining,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1681,"Cooks, Institution and Cafeteria"
35,21,029740,3521029740,Las Cruces MSA,NM,18,20180020280005,352012,275,290,0.5325,15,5.4545,,,,150,15,250,25,15,2,415,42,SS,Stable,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1682,"Cooks, Institution and Cafeteria"
35,15,000005,3515000005,Central Region,NM,18,20180020280005,352012,832,871,0.4591,39,4.6875,,,,452,45,753,75,39,4,1244,124,SS,Stable,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1683,"Cooks, Institution and Cafeteria"
00,00,000000,0000000000,United States,US,18,20180020280005,352012,418500,437800,,19200,4.6000,,,,227000,22700,378000,37800,19200,1920,625000,62500,SS,Stable,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1684,"Cooks, Institution and Cafeteria"
35,21,042140,3521042140,Santa Fe MSA,NM,18,20180020280005,352012,144,130,-1.0176,-14,-9.7222,,,,73,7,121,12,-14,-1,180,18,DD,Declining,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1685,"Cooks, Institution and Cafeteria"
35,15,000020,3515000020,Eastern Region,NM,18,20180020280005,352012,462,489,0.5696,27,5.8442,,,,252,25,420,42,27,3,699,70,SS,Stable,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1686,"Cooks, Institution and Cafeteria"
35,01,000000,3501000000,New Mexico,NM,18,20180020280005,352012,2464,2512,0.1931,48,1.9481,,,,1321,132,2199,220,48,5,3568,357,SS,Stable,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1687,"Cooks, Institution and Cafeteria"
35,21,010740,3521010740,Albuquerque MSA,NM,18,20180020280005,352012,832,871,0.4591,39,4.6875,,,,452,45,753,75,39,4,1244,124,SS,Stable,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1688,"Cooks, Institution and Cafeteria"
35,21,022140,3521022140,Farmington MSA,NM,18,20180020280005,352012,177,177,0.0000,0,0.0000,,,,94,9,156,16,0,0,250,25,SS,Stable,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1689,"Cooks, Institution and Cafeteria"
35,15,000010,3515000010,Southwestern Region,NM,18,20180020280005,352012,441,450,0.2022,9,2.0408,,,,236,24,394,39,9,1,639,64,SS,Stable,0,2018,2028,14,352012,"Cooks, Institution and Cafeteria",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1690,"Cooks, Institution and Cafeteria"
00,00,000000,0000000000,United States,US,18,20180020280005,352013,38300,39800,,1500,4.0000,,,,21000,2100,34000,3400,1500,150,57000,5700,SS,Stable,0,2018,2028,14,352013,"Cooks, Private Household",6,0,0,0,0,,2018-2028,20180020280005,2018202818,1691,"Cooks, Private Household"
